playerId,name,position,gp,goals,assists,points
8479331,Evan Cormier,G,0,0,0,0
8479520,Brandon Duhaime,R,375,33,37,70
8479521,Alfons Malmstrom,D,0,0,0,0
8479522,Hardy Haman Aktell,D,6,0,1,1
8479382,Connor Bunnaman,C,54,1,2,3
8479523,Lucas Carlsson,D,73,4,11,15
8479393,Noah Gregor,L,330,40,39,79
8479421,Jacob Moverare,D,109,2,9,11
8478412,Nathan Noel,C,0,0,0,0
8479388,Riley Stillman,D,167,4,22,26
8479524,Alex Dostie,C,0,0,0,0
8479587,Rhett Gardner,C,41,1,1,2
8479584,Damien Riat,L,0,0,0,0
8479525,Ross Colton,C,404,89,87,176
8479349,Tanner Kaspick,C,0,0,0,0
8479526,Otto Koivula,L,28,0,4,4
8479527,Ryan Jones,D,0,0,0,0
8479528,Vladimir Bobylev,L,0,0,0,0
8479380,Dylan Wells,G,1,0,0,0
8479585,Casey Staum,D,0,0,0,0
8479588,Nolan Stevens,C,0,0,0,0
8479360,Mitchell Mattson,C,0,0,0,0
8479319,Jordy Stallard,C,0,0,0,0
8479589,Colton Point,G,0,0,0,0
8479529,Philip Nyberg,D,0,0,0,0
8479332,Vojtech Budik,D,0,0,0,0
8479530,Adam Werner,G,2,0,0,0
8479531,Yegor Rykov,D,0,0,0,0
8479320,Maxime Lajoie,D,77,7,9,16
8479532,Jeremy Helvig,G,0,0,0,0
8479533,Joona Koppanen,L,33,1,2,3
8479590,Cam Clarke,D,0,0,0,0
8479392,Jordan Sambrook,D,0,0,0,0
8479575,Patrick Harper,C,0,0,0,0
8479534,Linus Hogberg,D,5,0,2,2
8479461,Cole Candella,D,0,0,0,0
8479364,Tim Gettinger,L,16,0,1,1
8479591,Michael Eyssimont,C,269,33,41,74
8479535,Mathias From,L,0,0,0,0
8479359,Beck Malenstyn,L,262,19,29,48
8479381,Nick Caamano,R,36,1,2,3
8479536,Axel Jonsson-Fjallby,L,99,10,13,23
8479537,Christopher Paquette,C,0,0,0,0
8479352,Graham McPhee,L,0,0,0,0
8479538,Manuel Wiederer,R,0,0,0,0
8479539,Niclas Almari,D,0,0,0,0
8478978,Jonathan Walker,L,0,0,0,0
8479540,Aapeli Rasanen,C,0,0,0,0
8479541,Jakob Stukel,L,0,0,0,0
8479592,Peter Thome,G,0,0,0,0
8479408,Eetu Tuulola,R,0,0,0,0
8479574,Mikhail Berdin,G,0,0,0,0
8479593,Patrick Kudla,D,0,0,0,0
8479542,Brandon Hagel,L,446,161,210,371
8479543,Michael Pezzetta,L,209,15,23,38
8479594,Nathan Clurman,D,1,0,0,0
8479407,Jesper Bratt,L,634,172,346,518
8479544,Markus Nurmi,R,0,0,0,0
8479545,Noah Carroll,D,0,0,0,0
8479546,Oskar Steen,C,60,4,4,8
8479547,Matthew Phillips,R,34,1,4,5
8479548,Filip Larsson,G,0,0,0,0
8479549,Konstantin Volkov,G,0,0,0,0
8479550,Tanner Laczynski,C,56,3,7,10
8479551,Collin Adams,L,0,0,0,0
8479002,Gabriel Fontaine,C,0,0,0,0
8479552,Anthony Salinitri,C,0,0,0,0
8479595,Blake Hillman,D,4,1,0,1
8479596,Tyler Wall,G,0,0,0,0
8479553,Maxim Mamin,C,73,10,8,18
8479554,Jakob Stenqvist,D,0,0,0,0
8479597,Chase Priskie,D,4,0,0,0
8479598,Oleg Sosunov,D,0,0,0,0
8479555,Nicolas Mattinen,D,0,0,0,0
8479556,Mark Shoemaker,D,0,0,0,0
8479579,Joseph Masonius,D,0,0,0,0
8479599,Nikolai Chebykin,L,0,0,0,0
8479576,Vincent Desharnais,D,218,2,24,26
8479022,Rodrigo Abols,C,64,5,10,15
8479557,Calvin Thurkauf,C,3,0,0,0
8479558,Stepan Falkovsky,D,0,0,0,0
8479559,Arvid Henrikson,D,0,0,0,0
8479600,Dean Stewart,D,0,0,0,0
8479560,Austin Osmanski,D,0,0,0,0
8479601,Vasily Glotov,C,0,0,0,0
8479561,Travis Barron,L,0,0,0,0
8479602,Jeremy Davies,D,23,0,3,3
8479562,Nick Pastujov,L,0,0,0,0
8478479,Brett McKenzie,C,0,0,0,0
8479577,Ben Finkelstein,D,0,0,0,0
8479563,Dmitry Sokolov,R,0,0,0,0
8479564,Mattias Elfstrom,L,0,0,0,0
8479603,Adam Smith,D,0,0,0,0
8479565,David Bernhardt,D,0,0,0,0
8479566,David Quenneville,D,0,0,0,0
8479317,Ty Ronning,R,0,0,0,0
8479567,Jacob Friend,D,0,0,0,0
8479568,Jake Ryczek,D,0,0,0,0
8479569,Braydyn Chizen,D,0,0,0,0
8478516,Tyler Soy,C,0,0,0,0
8479405,Otto Somppi,C,0,0,0,0
8479604,Dmitriy Zaitsev,D,0,0,0,0
8479570,Ryan Lohin,C,0,0,0,0
8479605,Nikolaj Krag Christensen,C,0,0,0,0
8479571,Joachim Blichfeld,R,8,1,0,1
8479572,Filip Helt,L,0,0,0,0
8480002,Nico Hischier,C,609,199,289,488
8479974,Nolan Patrick,C,222,32,45,77
8480036,Miro Heiskanen,D,552,67,279,346
8480069,Cale Makar,D,470,136,371,507
8480012,Elias Pettersson,C,545,200,308,508
8479996,Cody Glass,C,322,54,65,119
8480072,Lias Andersson,C,110,7,10,17
8479999,Casey Mittelstadt,C,509,96,182,278
8479992,Michael Rasmussen,C,454,66,88,154
8480015,Owen Tippett,R,428,121,115,236
8480014,Gabriel Vilardi,C,352,120,124,244
8480039,Martin Necas,C,519,162,264,426
8480018,Nick Suzuki,C,537,167,309,476
8479984,Cal Foote,D,145,5,15,20
8480073,Erik Brannstrom,D,294,10,67,77
8479976,Juuso Välimäki,D,271,11,61,72
8480043,Timothy Liljegren,D,311,21,72,93
8480001,Urho Vaakanainen,D,221,3,43,46
8480064,Josh Norris,C,283,104,88,192
8480023,Robert Thomas,C,530,132,328,460
8480078,Filip Chytil,C,405,80,93,173
8479977,Kailer Yamamoto,R,374,73,87,160
8480058,Pierre-Olivier Joseph,D,225,9,37,46
8480005,Kristian Vesalainen,L,70,2,3,5
8480068,Ryan Poehling,C,358,54,77,131
8479979,Jake Oettinger,G,305,0,6,0
8480028,Morgan Frost,C,392,75,115,190
8480032,Shane Bowers,C,13,0,0,0
8480035,Henri Jokiharju,D,448,21,91,112
8480009,Eeli Tolvanen,R,423,92,98,190
8480011,Klim Kostin,C,190,25,28,53
8479982,Conor Timmins,D,198,6,48,54
8479986,Kole Lind,R,31,2,6,8
8479980,Nicolas Hague,D,426,23,75,98
8480019,Isaac Ratcliffe,L,10,1,3,4
8480003,Jesper Boqvist,C,387,50,55,105
8480004,Marcus Davidsson,C,0,0,0,0
8480184,Gustav Lindstrom,D,174,5,30,35
8480027,Jason Robertson,L,456,213,277,490
8480037,Aleksi Heponiemi,C,25,2,4,6
8479994,Jaret Anderson-Dolan,C,134,15,14,29
8480185,Eetu Luostarinen,C,447,61,101,162
8480049,Dylan Samberg,D,282,10,55,65
8480048,Filip Westerlund,D,0,0,0,0
8480074,Alexandre Texier,L,283,48,63,111
8480071,Robin Salo,D,32,3,6,9
8480029,Alex Formenton,L,109,23,16,39
8480186,Alexander Volkov,R,46,7,7,14
8479983,Mario Ferraro,D,490,24,90,114
8480031,Maxime Comtois,L,211,38,49,87
8480187,Zachary Lauzon,D,0,0,0,0
8480050,Luke Martin,D,0,0,0,0
8480021,Jack Studnicka,C,126,6,10,16
8480045,Ukko-Pekka Luukkonen,G,190,0,4,0
8479981,Jonah Gadjovich,L,170,10,11,21
8479990,Josh Brook,D,0,0,0,0
8480070,Ian Mitchell,D,110,4,15,19
8480038,Joni Ikonen,C,0,0,0,0
8480010,Eemeli Rasanen,D,0,0,0,0
8480030,Antoine Morand,C,0,0,0,0
8480061,Grant Mismash,L,0,0,0,0
8479991,Jake Leschyshyn,C,77,2,4,6
8480188,Fabian Zetterlund,L,329,69,80,149
8480022,Michael DiPietro,G,4,0,0,0
8480007,Jonas Rondbjerg,R,80,3,8,11
8480059,Max Gildon,D,0,0,0,0
8479987,Morgan Geekie,C,414,111,116,227
8480189,Scott Walford,D,0,0,0,0
8480025,MacKenzie Entwistle,R,193,15,20,35
8480190,Andrei Altybarmakian,R,0,0,0,0
8480000,Kasper Kotkansalo,D,0,0,0,0
8480191,Matt Villalta,G,3,0,0,0
8479989,Stelio Mattheos,R,0,0,0,0
8480192,Johnathan Kovacevic,D,258,10,43,53
8480026,Nate Schnarr,C,0,0,0,0
8480047,Alexey Lipanov,C,0,0,0,0
8480055,Benjamin Mirageas,D,0,0,0,0
8479973,Stuart Skinner,G,224,0,3,0
8479988,Lane Zablocki,R,0,0,0,0
8480279,Kirill Ustimenko,G,0,0,0,0
8480054,Reilly Walsh,D,1,0,1,1
8480075,Cameron Crotty,D,8,0,1,1
8480016,Zach Gallant,C,0,0,0,0
8480041,Dmitri Samorukov,D,3,0,0,0
8480020,Ivan Lodnia,R,0,0,0,0
8480193,Daniil Tarasov,G,98,0,2,0
8479985,Cale Fleury,D,100,2,4,6
8479975,Keith Petruzzelli,G,0,0,0,0
8480194,Oskari Laaksonen,D,0,0,0,0
8480066,Evan Barratt,C,0,0,0,0
8480195,Jack Badini,C,0,0,0,0
8480063,David Farrance,D,2,0,0,0
8480052,Clayton Phillips,D,0,0,0,0
8479997,Nick Henry,R,0,0,0,0
8480056,Jack Rathbone,D,28,2,3,5
8480040,Maksim Zhukov,G,0,0,0,0
8479972,Mason Shaw,C,82,8,12,20
8480006,Nikita Popugaev,L,0,0,0,0
8480196,Jacob Bryson,D,304,6,45,51
8480197,Malte Setkov,D,0,0,0,0
8480198,Liam Hawel,C,0,0,0,0
8480060,Scott Reedy,C,35,7,2,9
8479998,Mikey Anderson,D,425,21,81,102
8480199,Eetu Makiniemi,G,2,0,0,0
8480200,Santeri Virtanen,C,0,0,0,0
8480017,Matthew Strome,L,0,0,0,0
8480201,Maksim Sushko,R,2,0,0,0
8480202,Noel Hoefenmayer,D,0,0,0,0
8480008,Adam Ruzicka,C,117,14,26,40
8479993,Ian Scott,G,0,0,0,0
8480280,Jeremy Swayman,G,245,0,1,0
8480203,Tim Soderlund,C,0,0,0,0
8480281,Alexey Toropchenko,R,324,34,37,71
8480282,Petr Kvaca,G,0,0,0,0
8480076,Ostap Safin,R,0,0,0,0
8480204,Bryce Misley,C,0,0,0,0
8480205,Emil Bemstrom,C,242,34,41,75
8480206,Markus Phillips,D,0,0,0,0
8480207,Roope Laavainen,D,0,0,0,0
8480283,Tobias Geisser,D,0,0,0,0
8480208,Drake Batherson,R,470,149,215,364
8480209,Kyle Olson,R,0,0,0,0
8479027,Brandon Crawley,D,0,0,0,0
8480284,Vladislav Kara,L,0,0,0,0
8480210,Igor Shvyrev,C,0,0,0,0
8480211,Michael Karow,D,0,0,0,0
8480044,Lucas Elvenes,C,0,0,0,0
8480212,Tyler Steenbergen,C,0,0,0,0
8480213,Gilles Senn,G,2,0,0,0
8480214,David Noel,D,0,0,0,0
8480215,Cole Fraser,D,0,0,0,0
8480216,Jacob Peterson,C,83,14,11,25
8480065,Tyler Inamoto,D,0,0,0,0
8480217,Cole Hults,D,0,0,0,0
8480218,Kristoffer Gunnarsson,D,0,0,0,0
8480219,Leon Gawanke,D,0,0,0,0
8480220,Noah Cates,L,317,58,91,149
8480221,Drake Rymsha,C,1,0,0,0
8480222,Sebastian Aho,D,190,11,39,50
8480223,Zach Fischer,R,0,0,0,0
8480224,Fedor Gordeev,D,0,0,0,0
8480225,Jack Dugan,L,0,0,0,0
8480226,Marián Studenic,R,46,3,3,6
8480227,Parker Foo,L,0,0,0,0
8480228,Calle Sjalin,D,0,0,0,0
8480229,Kirill Maksimov,R,0,0,0,0
8480230,Jacob Golden,D,0,0,0,0
8480046,Kale Howarth,L,0,0,0,0
8479995,Jarret Tyszka,D,0,0,0,0
8480231,Jakub Galvas,D,6,0,0,0
8480232,Sebastian Walfridsson,D,0,0,0,0
8480285,Jan Drozg,L,0,0,0,0
8480042,Olle Eriksson Ek,G,1,0,0,0
8480233,Tomas Vomacka,G,0,0,0,0
8480234,Linus Olund,C,0,0,0,0
8480287,Denis Smirnov,R,0,0,0,0
8480235,Dominik Lakatos,C,0,0,0,0
8480288,Nick Campoli,C,0,0,0,0
8480236,Jacob McGrew,R,0,0,0,0
8480237,Aarne Talvitie,C,0,0,0,0
8480238,Jiri Patera,G,9,0,0,0
8480239,John Adams,R,0,0,0,0
8480240,Brett Davis,R,0,0,0,0
8480241,Reilly Webb,D,0,0,0,0
8480242,Arnaud Durandeau,L,4,0,0,0
8480243,Brendan De Jong,D,0,0,0,0
8480244,Arvid Holm,G,0,0,0,0
8480245,Olle Lycksell,R,52,2,11,13
8480246,Nick Perbix,D,299,16,60,76
8480247,Jonathan Davidsson,R,6,0,1,1
8480057,D'Artagnan Joly,R,0,0,0,0
8480248,Ryan McGregor,C,0,0,0,0
8480249,Cedric Pare,C,0,0,0,0
8480289,Morgan Barron,C,321,41,42,83
8480250,Trenton Bourque,D,0,0,0,0
8480013,Pavel Koltygin,C,0,0,0,0
8480291,Skyler Brind'Amour,C,6,1,0,1
8480251,Andrei Svetlakov,C,0,0,0,0
8480292,Carson Meyer,R,41,2,4,6
8480252,Cole Guttman,C,41,8,6,14
8479610,Petrus Palmu,R,0,0,0,0
8480253,Benton Maass,D,0,0,0,0
8480254,Jordan Hollett,G,0,0,0,0
8480255,Sebastian Repo,R,0,0,0,0
8480053,Sasha Chmelevski,C,24,0,10,10
8480256,Antti Palojarvi,D,0,0,0,0
8480257,Nick Leivermann,D,0,0,0,0
8480258,Matt Brassard,D,0,0,0,0
8480259,Ben Jones,C,56,1,2,3
8480286,Erik Walli Walterholm,R,0,0,0,0
8480260,Jocktan Chainey,D,0,0,0,0
8480261,Linus Weissbach,L,0,0,0,0
8480262,Brady Gilmour,C,0,0,0,0
8480263,Dylan Ferguson,G,3,0,0,0
8480264,Victor Berglund,D,0,0,0,0
8480293,Wyatt Kalynuk,D,26,4,5,9
8480265,Ville Rasanen,D,0,0,0,0
8480266,Skyler McKenzie,L,0,0,0,0
8480051,Cayden Primeau,G,58,0,2,0
8480267,Sammy Walker,C,13,1,1,2
8480268,Logan Cockerill,L,0,0,0,0
8480269,Filip Sveningsson,L,0,0,0,0
8480290,Ryan O'Connell,D,0,0,0,0
8480270,Daniel Bukac,D,0,0,0,0
8480271,Yegor Zaitsev,D,0,0,0,0
8480272,Anton Andersson,D,0,0,0,0
8480273,Patrik Virta,C,0,0,0,0
8480274,Philip Kemp,D,1,0,0,0
8480275,Nick Swaney,R,1,0,0,0
8480294,Robbie Stucker,D,0,0,0,0
8480295,Croix Evingson,D,0,0,0,0
8480276,Ivan Chekhovich,L,4,0,1,1
8480296,Kristian Roykas Marthinsen,L,0,0,0,0
8480277,Matthew Hellickson,D,0,0,0,0
8480297,Joshua Ess,D,0,0,0,0
8480024,Jacob Paquette,D,0,0,0,0
8480278,William Reilly,D,0,0,0,0
8480839,Rasmus Dahlin,D,586,102,332,434
8480830,Andrei Svechnikov,R,557,182,252,434
8480829,Jesperi Kotkaniemi,C,518,78,125,203
8480801,Brady Tkachuk,L,572,213,250,463
8480849,Barrett Hayton,C,358,65,90,155
8480821,Filip Zadina,R,262,41,50,91
8480800,Quinn Hughes,D,507,66,419,485
8480871,Adam Boqvist,D,272,27,76,103
8480833,Vitali Kravtsov,R,64,6,6,12
8480803,Evan Bouchard,D,429,76,257,333
8480789,Oliver Wahlstrom,R,236,37,36,73
8480865,Noah Dobson,D,468,62,215,277
8480848,Ty Dellandrea,C,265,17,44,61
8480797,Joel Farabee,L,497,113,132,245
8480844,Grigori Denisenko,L,33,0,7,7
8480822,Martin Kaut,R,56,6,5,11
8480883,Ty Smith,D,131,9,40,49
8480853,Liam Foudy,C,105,7,15,22
8480877,Jay O'Brien,C,0,0,0,0
8480845,Rasmus Kupari,C,217,14,24,38
8480847,Ryan Merkley,D,39,1,5,6
8480817,K'Andre Miller,D,440,44,125,169
8480806,Isac Lundeström,C,405,39,57,96
8480872,Filip Johansson,D,0,0,0,0
8480827,Dominik Bokk,R,0,0,0,0
8480879,Jacob Bernard-Docker,D,207,7,22,29
8480814,Nicolas Beaudin,D,22,2,4,6
8480878,Nils Lundkvist,D,235,12,43,55
8480873,Rasmus Sandin,D,382,25,120,145
8480813,Joe Veleno,C,367,40,46,86
8480823,Alexander Alexeyev,D,80,1,7,8
8480807,Mattias Samuelsson,D,290,20,64,84
8481013,Jonatan Berggren,R,205,37,43,80
8480856,Serron Noel,R,0,0,0,0
8481058,Jesse Ylonen,R,111,12,17,29
8480862,Jared McIsaac,D,0,0,0,0
8480808,Jett Woo,D,0,0,0,0
8481014,Alexander Romanov,D,369,17,67,84
8481015,Olof Lindbom,G,0,0,0,0
8480802,Ryan McLeod,C,379,66,116,182
8480826,Bode Wilde,D,0,0,0,0
8480835,Jack Drury,C,268,30,52,82
8481016,Ruslan Iskhakov,C,1,0,1,1
8481017,Albin Eriksson,R,0,0,0,0
8481059,Scott Perunovich,D,108,2,30,32
8480796,Martin Fehérváry,D,380,27,75,102
8480804,Kody Clark,R,0,0,0,0
8480811,Jonny Tychonick,D,0,0,0,0
8480893,Kirill Marchenko,R,292,102,106,208
8480874,Adam Ginning,D,16,1,0,1
8480851,Akil Thomas,C,32,4,3,7
8480434,Sean Durzi,D,302,30,114,144
8480884,Calen Addison,D,152,6,44,50
8480870,Bo Groulx,C,78,4,6,10
8480860,Kevin Bahl,D,297,11,52,63
8480841,Jacob Olofsson,C,0,0,0,0
8481018,Axel Andersson,D,0,0,0,0
8480842,Filip Hallander,C,16,1,3,4
8480863,Gabriel Fortier,L,11,1,0,1
8481019,David Gustafsson,C,149,6,14,20
8480894,Ivan Morozov,C,0,0,0,0
8480885,Olivier Rodrigue,G,2,0,0,0
8480855,Jack McBain,C,316,44,63,107
8481020,Justus Annunen,G,80,0,1,0
8480890,Jan Jenik,C,24,4,2,6
8480858,Cam Hillis,C,1,0,0,0
8480831,Alec Regula,D,51,1,3,4
8480805,Tyler Madden,C,0,0,0,0
8480793,Jake Wise,C,0,0,0,0
8481021,Jacob Ragnarsson,D,0,0,0,0
8480887,Jordan Harris,D,172,10,30,40
8480819,Jakub Skarek,G,2,0,0,0
8480834,Ty Emberson,D,178,5,30,35
8480875,Niklas Nordgren,R,0,0,0,0
8480840,Oskar Bäck,C,145,9,19,28
8480977,Semyon Der-Arguchintsev,C,1,0,0,0
8480880,Jakub Lauko,C,139,11,17,28
8480846,Sampo Ranta,L,16,0,0,0
8480816,Blake McLaughlin,L,0,0,0,0
8481022,Marcus Karlberg,L,0,0,0,0
8480882,Seth Barton,D,0,0,0,0
8480978,Bulat Shafigullin,L,0,0,0,0
8480810,Riley Stotts,C,0,0,0,0
8481023,Jesper Eliasson,G,0,0,0,0
8480843,Lukas Dostal,G,177,0,1,0
8480824,Alexander Khovanov,C,0,0,0,0
8481024,Linus Karlsson,C,106,18,23,41
8480466,Joey Keane,D,2,0,0,0
8481025,Logan Hutsko,R,0,0,0,0
8481060,Dmitry Semykin,D,0,0,0,0
8480979,Nate Smith,C,14,2,2,4
8480980,Connor Dewar,C,316,37,46,83
8480791,Riley Sutter,R,0,0,0,0
8480881,Matej Pekar,C,0,0,0,0
8480836,Jonathan Gruden,L,16,1,0,1
8480869,Luke Henman,C,0,0,0,0
8480854,Allan McShane,C,0,0,0,0
8481026,Ryan O'Reilly,R,0,0,0,0
8480888,Stanislav Demin,D,0,0,0,0
8480832,Nico Gross,D,0,0,0,0
8481061,Jasper Weatherby,C,50,5,6,11
8480795,Jacob Pivonka,C,0,0,0,0
8481027,Lenni Killinen,R,0,0,0,0
8481028,Martin Pospisil,C,166,13,39,52
8480876,Curtis Douglas,C,43,1,3,4
8480981,Joel Hofer,G,115,0,3,0
8481062,Demetrios Koumontzis,L,0,0,0,0
8480837,Tyler Weiss,L,0,0,0,0
8480886,Xavier Bernard,D,0,0,0,0
8481029,Jachym Kondelik,C,0,0,0,0
8481030,Jack St. Ivany,D,53,0,9,9
8480850,Aidan Dudas,C,0,0,0,0
8481031,Ivan Prosvetov,G,24,0,0,0
8481032,Paul Cotter,L,296,47,35,82
8480815,Jack Perbix,R,0,0,0,0
8480982,Linus Lindstrand Cronholm,D,0,0,0,0
8480439,Mac Hollowell,D,6,0,2,2
8480838,Curtis Hall,C,0,0,0,0
8480798,Philipp Kurashev,C,360,55,95,150
8481063,Alexander Green,D,0,0,0,0
8480792,Milos Roman,C,0,0,0,0
8480889,Jack Gorniak,L,0,0,0,0
8481064,Mitchell Gibson,G,0,0,0,0
8480983,Miska Kukkonen,D,0,0,0,0
8481065,Angus Crookshank,C,29,3,2,5
8480984,Wyatte Wylie,D,0,0,0,0
8480809,Cole Fonstad,C,0,0,0,0
8480985,Justin Almeida,C,0,0,0,0
8481066,Toni Utunen,D,0,0,0,0
8481056,Spencer Stastney,D,117,4,15,19
8480986,Lauri Pajuniemi,R,0,0,0,0
8480987,Samuel Houde,C,0,0,0,0
8480799,Blade Jenkins,L,0,0,0,0
8481067,Brandon Kruse,L,0,0,0,0
8481033,Akira Schmid,G,82,0,3,0
8480988,Riley Damiani,C,7,1,1,2
8481070,Hugh McGing,L,9,1,1,2
8481034,Mikael Hakkarainen,C,0,0,0,0
8479460,Brandon Saigeon,C,0,0,0,0
8481068,Yegor Sharangovich,C,438,116,110,226
8480828,Michael Callahan,D,22,1,0,1
8481035,Samuel Ersson,G,143,0,1,0
8481069,David Hrenak,G,0,0,0,0
8480989,Dennis Busby,D,0,0,0,0
8481071,Danila Zhuravlyov,D,0,0,0,0
8481036,Roman Durny,G,0,0,0,0
8481037,Simon Johansson,D,0,0,0,0
8480820,Filip Kral,D,2,0,0,0
8480990,Declan Chisholm,D,125,6,22,28
8480991,Vladislav Yeryomenko,D,0,0,0,0
8480992,Magnus Chrona,G,9,0,0,0
8480852,Giovanni Vallati,D,0,0,0,0
8480993,Connor Corcoran,D,0,0,0,0
8480994,Damien Giroux,C,1,0,1,1
8480995,Pontus Holmberg,R,229,30,41,71
8480867,Kevin Mandolese,G,3,0,0,0
8480996,David Tendeck,G,0,0,0,0
8481072,Tim Berni,D,59,1,2,3
8480997,Victor Brattstrom,G,0,0,0,0
8480998,Alex Kannok-Leipert,D,0,0,0,0
8480868,Alexis Gravel,G,0,0,0,0
8481038,Simon Kjellberg,D,0,0,0,0
8480891,Michael Kesselring,D,190,12,43,55
8481039,Johan Sodergran,R,0,0,0,0
8481040,Jesper Sellgren,D,0,0,0,0
8481041,Mathias Emilio Pettersen,C,0,0,0,0
8480999,Dawson Barteaux,D,0,0,0,0
8481000,Mathias Laferriere,R,0,0,0,0
8481073,Justin Schutz,L,0,0,0,0
8481042,Nikolai Kovalenko,R,57,7,13,20
8480861,Mitchell Hoelscher,C,0,0,0,0
8481001,Veini Vehvilainen,G,1,0,0,0
8481057,Gavin Hain,C,0,0,0,0
8480857,Jacob Ingham,G,0,0,0,0
8481002,Zachary Emond,G,0,0,0,0
8481074,Liam Gorman,C,0,0,0,0
8481003,Hunter Drew,D,2,0,0,0
8480409,Shawn Boudrias,R,0,0,0,0
8481075,Peter Diliberatore,D,0,0,0,0
8481076,Dustyn McFaul,D,0,0,0,0
8481077,John Leonard,L,81,8,13,21
8481043,Cole Koepke,L,165,19,18,37
8481044,Jared Moe,G,0,0,0,0
8480864,Xavier Bouchard,D,0,0,0,0
8481045,Artyom Manukyan,R,0,0,0,0
8481046,William Worge Kreu,D,0,0,0,0
8481078,Jakov Novak,L,0,0,0,0
8480892,Liam Kirk,L,0,0,0,0
8481079,Brett Stapley,C,0,0,0,0
8481047,Otto Kivenmaki,R,0,0,0,0
8481080,Matthew Thiessen,G,0,0,0,0
8481004,Josiah Slavin,L,17,0,1,1
8481081,Luke Loheit,R,0,0,0,0
8481048,Patrik Siikanen,L,0,0,0,0
8481049,Christian Krygier,D,0,0,0,0
8481050,Jacob Kucharski,G,0,0,0,0
8481005,Dmitry Zavgorodniy,L,0,0,0,0
8479646,Jermaine Loewen,L,0,0,0,0
8481006,Tyler Tucker,D,159,8,22,30
8481051,Cole Krygier,D,0,0,0,0
8481007,Shamil Shmakov,G,0,0,0,0
8481052,Eetu Pakkila,L,0,0,0,0
8480441,Trey Fix-Wolansky,R,26,4,2,6
8481053,Marcus Westfalt,C,0,0,0,0
8481008,Radim Salda,D,0,0,0,0
8481009,Santtu Kinnunen,D,0,0,0,0
8481010,Jordan Kooy,G,0,0,0,0
8481011,Zachary Bouthillier,G,0,0,0,0
8481012,Sam Hentges,C,0,0,0,0
8481054,Semyon Kizimov,R,0,0,0,0
8481082,Pavel Shen,C,0,0,0,0
8481055,Milan Kloucek,G,0,0,0,0
8481083,Ty Taylor,G,0,0,0,0
8481084,Austin Wong,C,0,0,0,0
8481085,Riley Hughes,R,0,0,0,0
8480812,Eric Florchuk,C,0,0,0,0
