draftYear,overall,round,pickInRound,playerId,name,position,team,teamId,country
2017,10,1,10,8480015,Owen Tippett,RW,FLA,13,CAN
2017,11,1,11,8480014,Gabriel Vilardi,C,LAK,26,CAN
2017,12,1,12,8480039,Martin Necas,C,CAR,12,CZE
2017,13,1,13,8480018,Nick Suzuki,C,VGK,54,CAN
2017,14,1,14,8479984,Cal Foote,D,TBL,14,USA
2017,15,1,15,8480073,Erik Brannstrom,D,VGK,54,SWE
2017,16,1,16,8479976,Juuso Valimaki,D,CGY,20,FIN
2017,17,1,17,8480043,Timothy Liljegren,D,TOR,10,SWE
2017,18,1,18,8480001,Urho Vaakanainen,D,BOS,6,FIN
2017,19,1,19,8480064,Josh Norris,C,SJS,28,USA
2017,20,1,20,8480023,Robert Thomas,C,STL,19,CAN
2017,21,1,21,8480078,Filip Chytil,C,NYR,3,CZE
2017,22,1,22,8479977,Kailer Yamamoto,RW,EDM,22,USA
2017,23,1,23,8480058,P.O Joseph,D,ARI,53,CAN
2017,24,1,24,8480005,Kristian Vesalainen,LW/RW,WPG,52,FIN
2017,25,1,25,8480068,Ryan Poehling,C,MTL,8,USA
2017,26,1,26,8479979,Jake Oettinger,G,DAL,25,USA
2017,27,1,27,8480028,Morgan Frost,C,PHI,4,CAN
2017,28,1,28,8480032,Shane Bowers,C,OTT,9,CAN
2017,29,1,29,8480035,Henri Jokiharju,D,CHI,16,FIN
2017,30,1,30,8480009,Eeli Tolvanen,RW,NSH,18,FIN
2017,31,1,31,8480011,Klim Kostin,C/LW,STL,19,RUS
2017,32,2,1,8479982,Conor Timmins,D,COL,21,CAN
2017,33,2,2,8479986,Kole Lind,RW,VAN,23,CAN
2017,34,2,3,8479980,Nicolas Hague,D,VGK,54,CAN
2017,35,2,4,8480019,Isaac Ratcliffe,LW,PHI,4,CAN
2017,36,2,5,8480003,Jesper Boqvist,C,NJD,1,SWE
2017,37,2,6,8480004,Marcus Davidsson,C,BUF,7,SWE
2017,38,2,7,8480184,Gustav Lindstrom,D,DET,17,SWE
2017,39,2,8,8480027,Jason Robertson,LW,DAL,25,USA
2017,40,2,9,8480037,Aleksi Heponiemi,C,FLA,13,FIN
2017,41,2,10,8479994,Jaret Anderson-Dolan,C,LAK,26,CAN
2017,42,2,11,8480185,Eetu Luostarinen,C,CAR,12,FIN
2017,43,2,12,8480049,Dylan Samberg,D,WPG,52,USA
2017,44,2,13,8480048,Filip Westerlund,D,ARI,53,SWE
2017,45,2,14,8480074,Alexandre Texier,C,CBJ,29,FRA
2017,46,2,15,8480071,Robin Salo,D,NYI,2,FIN
2017,47,2,16,8480029,Alex Formenton,LW,OTT,9,CAN
2017,48,2,17,8480186,Alexander Volkov,RW,TBL,14,RUS
2017,49,2,18,8479983,Mario Ferraro,D,SJS,28,CAN
2017,50,2,19,8480031,Maxime Comtois,LW,ANA,24,CAN
2017,51,2,20,8480187,Zachary Lauzon,D,PIT,5,CAN
2017,52,2,21,8480050,Luke Martin,D,CAR,12,USA
2017,53,2,22,8480021,Jack Studnicka,C,BOS,6,CAN
2017,54,2,23,8480045,Ukko-Pekka Luukkonen,G,BUF,7,FIN
2017,55,2,24,8479981,Jonah Gadjovich,LW,VAN,23,CAN
2017,56,2,25,8479990,Josh Brook,D,MTL,8,CAN
2017,57,2,26,8480070,Ian Mitchell,D,CHI,16,CAN
2017,58,2,27,8480038,Joni Ikonen,C,MTL,8,FIN
2017,59,2,28,8480010,Eemeli Rasanen,D,TOR,10,FIN
2017,60,2,29,8480030,Antoine Morand,C,ANA,24,CAN
2017,61,2,30,8480061,Grant Mismash,LW,NSH,18,USA
2017,62,2,31,8479991,Jake Leschyshyn,C,VGK,54,USA
2017,63,3,1,8480188,Fabian Zetterlund,LW/RW,NJD,1,SWE
2017,64,3,2,8480022,Michael DiPietro,G,VAN,23,CAN
2017,65,3,3,8480007,Jonas Rondbjerg,RW,VGK,54,DNK
2017,66,3,4,8480059,Max Gildon,D,FLA,13,USA
2017,67,3,5,8479987,Morgan Geekie,C,CAR,12,CAN
2017,68,3,6,8480189,Scott Walford,D,MTL,8,CAN
2017,69,3,7,8480025,MacKenzie Entwistle,RW,ARI,53,CAN
2017,70,3,8,8480190,Andrei Altybarmakian,RW,CHI,16,RUS
2017,71,3,9,8480000,Kasper Kotkansalo,D,DET,17,FIN
2017,72,3,10,8480191,Matt Villalta,G,LAK,26,CAN
2017,73,3,11,8479989,Stelio Mattheos,RW,CAR,12,CAN
2017,74,3,12,8480192,Johnathan Kovacevic,D,WPG,52,CAN
2017,75,3,13,8480026,Nate Schnarr,C,ARI,53,CAN
2017,76,3,14,8480047,Alexey Lipanov,C,TBL,14,RUS
2017,77,3,15,8480055,Benjamin Mirageas,D,NYI,2,USA
2017,78,3,16,8479973,Stuart Skinner,G,EDM,22,CAN
2017,79,3,17,8479988,Lane Zablocki,RW,DET,17,CAN
2017,80,3,18,8480279,Kirill Ustimenko,G,PHI,4,BLR
2017,81,3,19,8480054,Reilly Walsh,D,NJD,1,USA
2017,82,3,20,8480075,Cameron Crotty,D,ARI,53,CAN
2017,83,3,21,8480016,Zach Gallant,C,DET,17,CAN
2017,84,3,22,8480041,Dmitri Samorukov,D,EDM,22,RUS
2017,85,3,23,8480020,Ivan Lodnia,RW,MIN,30,USA
2017,86,3,24,8480193,Daniil Tarasov,G,CBJ,29,RUS
2017,87,3,25,8479985,Cale Fleury,D,MTL,8,CAN
2017,88,3,26,8479975,Keith Petruzzelli,G,DET,17,USA
2017,89,3,27,8480194,Oskari Laaksonen,D,BUF,7,FIN
2017,90,3,28,8480066,Evan Barratt,C,CHI,16,USA
2017,91,3,29,8480195,Jack Badini,C,ANA,24,USA
2017,92,3,30,8480063,David Farrance,D,NSH,18,USA
2017,93,3,31,8480052,Clayton Phillips,D,PIT,5,USA
2017,94,4,1,8479997,Nick Henry,RW,COL,21,CAN
2017,95,4,2,8480056,Jack Rathbone,D,VAN,23,USA
2017,96,4,3,8480040,Maksim Zhukov,G,VGK,54,RUS
2017,97,4,4,8479972,Mason Shaw,C,MIN,30,CAN
2017,98,4,5,8480006,Nikita Popugaev,LW,NJD,1,RUS
2017,99,4,6,8480196,Jacob Bryson,D,BUF,7,CAN
2017,100,4,7,8480197,Malte Setkov,D,DET,17,DNK
2017,101,4,8,8480198,Liam Hawel,C,DAL,25,CAN
2017,102,4,9,8480060,Scott Reedy,C,SJS,28,USA
2017,103,4,10,8479998,Mikey Anderson,D,LAK,26,USA
2017,104,4,11,8480199,Eetu Makiniemi,G,CAR,12,FIN
2017,105,4,12,8480200,Santeri Virtanen,C,WPG,52,FIN
2017,106,4,13,8480017,Matthew Strome,LW,PHI,4,CAN
2017,107,4,14,8480201,Maksim Sushko,RW,PHI,4,BLR
2017,108,4,15,8480202,Noel Hoefenmayer,D,ARI,53,CAN
2017,109,4,16,8480008,Adam Ruzicka,C,CGY,20,SVK
2017,110,4,17,8479993,Ian Scott,G,TOR,10,CAN
2017,111,4,18,8480280,Jeremy Swayman,G,BOS,6,USA
2017,112,4,19,8480203,Tim Soderlund,C/LW,CHI,16,SWE
2017,113,4,20,8480281,Alexey Toropchenko,RW,STL,19,RUS
2017,114,4,21,8480282,Petr Kvaca,G,COL,21,CZE
2017,115,4,22,8480076,Ostap Safin,RW,EDM,22,CZE
2017,116,4,23,8480204,Bryce Misley,C,MIN,30,CAN
2017,117,4,24,8480205,Emil Bemstrom,C,CBJ,29,SWE
2017,118,4,25,8480206,Markus Phillips,D,LAK,26,CAN
2017,119,4,26,8480207,Roope Laavainen,D,CHI,16,FIN
2017,120,4,27,8480283,Tobias Geisser,D,WSH,15,CHE
2017,121,4,28,8480208,Drake Batherson,C,OTT,9,USA
2017,122,4,29,8480209,Kyle Olson,RW,ANA,24,CAN
2017,123,4,30,8479027,Brandon Crawley,D,NYR,3,USA
2017,124,4,31,8480284,Vladislav Kara,LW,TOR,10,RUS
2017,125,5,1,8480210,Igor Shvyrev,C,COL,21,RUS
2017,126,5,2,8480211,Michael Karow,D,ARI,53,USA
2017,127,5,3,8480044,Lucas Elvenes,C/RW,VGK,54,SWE
2017,128,5,4,8480212,Tyler Steenbergen,C,ARI,53,CAN
2017,129,5,5,8480213,Gilles Senn,G,NJD,1,CHE
2017,130,5,6,8480214,David Noel,D,STL,19,CAN
2017,131,5,7,8480215,Cole Fraser,D,DET,17,CAN
2017,132,5,8,8480216,Jacob Peterson,C,DAL,25,SWE
2017,133,5,9,8480065,Tyler Inamoto,D,FLA,13,USA
2017,134,5,10,8480217,Cole Hults,D,LAK,26,USA
2017,135,5,11,8480218,Kristoffer Gunnarsson,D,VAN,23,SWE
2017,136,5,12,8480219,Leon Gawanke,D,WPG,52,DEU
2017,137,5,13,8480220,Noah Cates,LW,PHI,4,USA
2017,138,5,14,8480221,Drake Rymsha,C,LAK,26,USA
2017,139,5,15,8480222,Sebastian Aho,D,NYI,2,SWE
2017,140,5,16,8480223,Zach Fischer,RW,CGY,20,CAN
2017,141,5,17,8480224,Fedor Gordeev,D,TOR,10,CAN
2017,142,5,18,8480225,Jack Dugan,LW,VGK,54,USA
2017,143,5,19,8480226,Marián Studenic,RW,NJD,1,SVK
2017,144,5,20,8480227,Parker Foo,LW,CHI,16,CAN
2017,145,5,21,8480228,Calle Sjalin,D,NYR,3,SWE
2017,146,5,22,8480229,Kirill Maksimov,RW,EDM,22,RUS
2017,147,5,23,8480230,Jacob Golden,D,MIN,30,CAN
2017,148,5,24,8480046,Kale Howarth,LW,CBJ,29,CAN
2017,149,5,25,8479995,Jarret Tyszka,D,MTL,8,CAN
2017,150,5,26,8480231,Jakub Galvas,D,CHI,16,CZE
2017,151,5,27,8480232,Sebastian Walfridsson,D,WSH,15,SWE
2017,152,5,28,8480285,Jan Drozg,LW,PIT,5,SVN
2017,153,5,29,8480042,Olle Eriksson Ek,G,ANA,24,SWE
2017,154,5,30,8480233,Tomas Vomacka,G,NSH,18,CZE
2017,155,5,31,8480234,Linus Olund,C,PIT,5,SWE
2017,156,6,1,8480287,Denis Smirnov,RW,COL,21,RUS
2017,157,6,2,8480235,Dominik Lakatos,C,NYR,3,CZE
2017,158,6,3,8480288,Nick Campoli,C,VGK,54,CAN
2017,159,6,4,8480236,Jacob McGrew,RW,SJS,28,USA
2017,160,6,5,8480237,Aarne Talvitie,C,NJD,1,FIN
2017,161,6,6,8480238,Jiri Patera,G,VGK,54,CZE
2017,162,6,7,8480239,John Adams,RW,DET,17,USA
2017,163,6,8,8480240,Brett Davis,RW,DAL,25,CAN
2017,164,6,9,8480241,Reilly Webb,D,DET,17,CAN
2017,165,6,10,8480242,Arnaud Durandeau,LW,NYI,2,CAN
2017,166,6,11,8480243,Brendan De Jong,D,CAR,12,CAN
2017,167,6,12,8480244,Arvid Holm,G,WPG,52,SWE
2017,168,6,13,8480245,Olle Lycksell,RW,PHI,4,SWE
2017,169,6,14,8480246,Nick Perbix,D,TBL,14,USA
2017,170,6,15,8480247,Jonathan Davidsson,RW,CBJ,29,SWE
2017,171,6,16,8480057,D'Artagnan Joly,RW,CGY,20,CAN
2017,172,6,17,8480248,Ryan McGregor,C,TOR,10,CAN
2017,173,6,18,8480249,Cedric Pare,C,BOS,6,CAN
2017,174,6,19,8480289,Morgan Barron,C,NYR,3,CAN
2017,175,6,20,8480250,Trenton Bourque,D,STL,19,CAN
2017,176,6,21,8480013,Pavel Koltygin,C,NSH,18,RUS
2017,177,6,22,8480291,Skyler Brind'Amour,C,EDM,22,USA
2017,178,6,23,8480251,Andrei Svetlakov,C,MIN,30,RUS
2017,179,6,24,8480292,Carson Meyer,RW,CBJ,29,USA
2017,180,6,25,8480252,Cole Guttman,C,TBL,14,USA
2017,181,6,26,8479610,Petrus Palmu,RW,VAN,23,FIN
2017,182,6,27,8480253,Benton Maass,D,WSH,15,USA
2017,183,6,28,8480254,Jordan Hollett,G,OTT,9,CAN
2017,184,6,29,8480255,Sebastian Repo,RW,FLA,13,FIN
2017,185,6,30,8480053,Sasha Chmelevski,C,SJS,28,USA
2017,186,6,31,8480256,Antti Palojarvi,D,PIT,5,FIN
2017,187,7,1,8480257,Nick Leivermann,D,COL,21,USA
2017,188,7,2,8480258,Matt Brassard,D,VAN,23,CAN
2017,189,7,3,8480259,Ben Jones,C,VGK,54,CAN
2017,190,7,4,8480286,Erik Walli Walterholm,RW,ARI,53,SWE
2017,191,7,5,8480260,Jocktan Chainey,D,NJD,1,CAN
2017,192,7,6,8480261,Linus Weissbach,LW,BUF,7,SWE
2017,193,7,7,8480262,Brady Gilmour,C,DET,17,CAN
2017,194,7,8,8480263,Dylan Ferguson,G,DAL,25,CAN
2017,195,7,9,8480264,Victor Berglund,D,BOS,6,SWE
2017,196,7,10,8480293,Wyatt Kalynuk,D,PHI,4,CAN
2017,197,7,11,8480265,Ville Rasanen,D,CAR,12,FIN
2017,198,7,12,8480266,Skyler McKenzie,LW,WPG,52,CAN
2017,199,7,13,8480051,Cayden Primeau,G,MTL,8,USA
2017,200,7,14,8480267,Sammy Walker,C,TBL,14,USA
2017,201,7,15,8480268,Logan Cockerill,LW,NYI,2,USA
2017,202,7,16,8480269,Filip Sveningsson,LW,CGY,20,SWE
2017,203,7,17,8480290,Ryan O'Connell,D,TOR,10,CAN
2017,204,7,18,8480270,Daniel Bukac,D,BOS,6,CZE
2017,205,7,19,8480271,Yegor Zaitsev,D,NJD,1,RUS
2017,206,7,20,8480272,Anton Andersson,D,STL,19,SWE
2017,207,7,21,8480273,Patrik Virta,C,NYR,3,FIN
2017,208,7,22,8480274,Philip Kemp,D,EDM,22,USA
2017,209,7,23,8480275,Nick Swaney,RW,MIN,30,USA
2017,210,7,24,8480294,Robbie Stucker,D,CBJ,29,USA
2017,211,7,25,8480295,Croix Evingson,D,WPG,52,USA
2017,212,7,26,8480276,Ivan Chekhovich,LW,SJS,28,RUS
2017,213,7,27,8480296,Kristian Roykas Marthinsen,LW,WSH,15,NOR
2017,214,7,28,8480277,Matthew Hellickson,D,NJD,1,USA
2017,215,7,29,8480297,Joshua Ess,D,CHI,16,USA
2017,216,7,30,8480024,Jacob Paquette,D,NSH,18,CAN
2017,217,7,31,8480278,William Reilly,D,PIT,5,CAN
2018,1,1,1,8480839,Rasmus Dahlin,D,BUF,7,SWE
2018,2,1,2,8480830,Andrei Svechnikov,RW,CAR,12,RUS
2018,3,1,3,8480829,Jesperi Kotkaniemi,C,MTL,8,FIN
2018,4,1,4,8480801,Brady Tkachuk,LW,OTT,9,USA
2018,5,1,5,8480849,Barrett Hayton,C,ARI,53,CAN
2018,6,1,6,8480821,Filip Zadina,RW,DET,17,CZE
2018,7,1,7,8480800,Quinn Hughes,D,VAN,23,USA
2018,8,1,8,8480871,Adam Boqvist,D,CHI,16,SWE
2018,9,1,9,8480833,Vitali Kravtsov,RW,NYR,3,RUS
2018,10,1,10,8480803,Evan Bouchard,D,EDM,22,CAN
2018,11,1,11,8480789,Oliver Wahlstrom,RW,NYI,2,USA
2018,12,1,12,8480865,Noah Dobson,D,NYI,2,CAN
2018,13,1,13,8480848,Ty Dellandrea,C,DAL,25,CAN
2018,14,1,14,8480797,Joel Farabee,LW,PHI,4,USA
2018,15,1,15,8480844,Grigori Denisenko,LW,FLA,13,RUS
2018,16,1,16,8480822,Martin Kaut,RW,COL,21,CZE
2018,17,1,17,8480883,Ty Smith,D,NJD,1,CAN
2018,18,1,18,8480853,Liam Foudy,C,CBJ,29,CAN
2018,19,1,19,8480877,Jay O'Brien,C,PHI,4,USA
2018,20,1,20,8480845,Rasmus Kupari,C,LAK,26,FIN
2018,21,1,21,8480847,Ryan Merkley,D,SJS,28,CAN
2018,22,1,22,8480817,K'Andre Miller,D,NYR,3,USA
2018,23,1,23,8480806,Isac Lundestrom,C,ANA,24,SWE
2018,24,1,24,8480872,Filip Johansson,D,MIN,30,SWE
2018,25,1,25,8480827,Dominik Bokk,RW,STL,19,DEU
2018,26,1,26,8480879,Jacob Bernard-Docker,D,OTT,9,CAN
2018,27,1,27,8480814,Nicolas Beaudin,D,CHI,16,CAN
2018,28,1,28,8480878,Nils Lundkvist,D,NYR,3,SWE
2018,29,1,29,8480873,Rasmus Sandin,D,TOR,10,SWE
2018,30,1,30,8480813,Joe Veleno,C,DET,17,CAN
2018,31,1,31,8480823,Alexander Alexeyev,D,WSH,15,RUS
2018,32,2,1,8480807,Mattias Samuelsson,D,BUF,7,USA
2018,33,2,2,8481013,Jonatan Berggren,RW,DET,17,SWE
2018,34,2,3,8480856,Serron Noel,RW,FLA,13,CAN
2018,35,2,4,8481058,Jesse Ylonen,RW,MTL,8,USA
2018,36,2,5,8480862,Jared McIsaac,D,DET,17,CAN
2018,37,2,6,8480808,Jett Woo,D,VAN,23,CAN
2018,38,2,7,8481014,Alexander Romanov,D,MTL,8,RUS
2018,39,2,8,8481015,Olof Lindbom,G,NYR,3,SWE
2018,40,2,9,8480802,Ryan McLeod,C,EDM,22,CAN
2018,41,2,10,8480826,Bode Wilde,D,NYI,2,CAN
2018,42,2,11,8480835,Jack Drury,C,CAR,12,USA
2018,43,2,12,8481016,Ruslan Iskhakov,C,NYI,2,RUS
2018,44,2,13,8481017,Albin Eriksson,RW,DAL,25,SWE
2018,45,2,14,8481059,Scott Perunovich,D,STL,19,USA
2018,46,2,15,8480796,Martin Fehervary,D,WSH,15,SVK
2018,47,2,16,8480804,Kody Clark,RW,WSH,15,USA
2018,48,2,17,8480811,Jonathan Tychonick,D,OTT,9,CAN
2018,49,2,18,8480893,Kirill Marchenko,RW,CBJ,29,RUS
2018,50,2,19,8480874,Adam Ginning,D,PHI,4,SWE
2018,51,2,20,8480851,Akil Thomas,C,LAK,26,CAN
2018,52,2,21,8480434,Sean Durzi,D,TOR,10,CAN
2018,53,2,22,8480884,Calen Addison,D,PIT,5,CAN
2018,54,2,23,8480870,Bo Groulx,C,ANA,24,CAN
2018,55,2,24,8480860,Kevin Bahl,D,ARI,53,CAN
2018,56,2,25,8480841,Jacob Olofsson,C,MTL,8,SWE
2018,57,2,26,8481018,Axel Andersson,D,BOS,6,SWE
2018,58,2,27,8480842,Filip Hallander,C,PIT,5,SWE
2018,59,2,28,8480863,Gabriel Fortier,LW,TBL,14,CAN
2018,60,2,29,8481019,David Gustafsson,C,WPG,52,SWE
2018,61,2,30,8480894,Ivan Morozov,C,VGK,54,RUS
2018,62,2,31,8480885,Olivier Rodrigue,G,EDM,22,CAN
2018,63,3,1,8480855,Jack McBain,C,MIN,30,CAN
2018,64,3,2,8481020,Justus Annunen,G,COL,21,FIN
2018,65,3,3,8480890,Jan Jenik,RW,ARI,53,CZE
2018,66,3,4,8480858,Cam Hillis,C,MTL,8,CAN
2018,67,3,5,8480831,Alec Regula,D,DET,17,USA
2018,68,3,6,8480805,Tyler Madden,C,VAN,23,USA
2018,69,3,7,8480793,Jake Wise,C,CHI,16,USA
2018,70,3,8,8481021,Jacob Ragnarsson,D,NYR,3,USA
2018,71,3,9,8480887,Jordan Harris,D,MTL,8,USA
2018,72,3,10,8480819,Jakub Skarek,G,NYI,2,CZE
2018,73,3,11,8480834,Ty Emberson,D,ARI,53,USA
2018,74,3,12,8480875,Niklas Nordgren,RW,CHI,16,FIN
2018,75,3,13,8480840,Oskar Back,C,DAL,25,SWE
2018,76,3,14,8480977,Semyon Der-Arguchintsev,C,TOR,10,RUS
2018,77,3,15,8480880,Jakub Lauko,C,BOS,6,CZE
2018,78,3,16,8480846,Sampo Ranta,LW,COL,21,FIN
2018,79,3,17,8480816,Blake McLaughlin,LW,ANA,24,USA
2018,80,3,18,8481022,Marcus Karlberg,LW,CBJ,29,SWE
2018,81,3,19,8480882,Seth Barton,D,DET,17,CAN
2018,82,3,20,8480978,Bulat Shafigullin,LW,LAK,26,RUS
2018,83,3,21,8480810,Riley Stotts,C,TOR,10,CAN
2018,84,3,22,8481023,Jesper Eliasson,G,DET,17,SWE
2018,85,3,23,8480843,Lukas Dostal,G,ANA,24,CZE
2018,86,3,24,8480824,Alexander Khovanov,C,MIN,30,RUS
2018,87,3,25,8481024,Linus Karlsson,C,SJS,28,SWE
2018,88,3,26,8480466,Joey Keane,D,NYR,3,USA
2018,89,3,27,8481025,Logan Hutsko,RW,FLA,13,USA
2018,90,3,28,8481060,Dmitry Semykin,D,TBL,14,RUS
2018,91,3,29,8480979,Nate Smith,C,WPG,52,USA
2018,92,3,30,8480980,Connor Dewar,C,MIN,30,CAN
2018,93,3,31,8480791,Riley Sutter,RW,WSH,15,CAN
2018,94,4,1,8480881,Matej Pekar,C,BUF,7,CZE
2018,95,4,2,8480836,Jonathan Gruden,C,OTT,9,USA
2018,96,4,3,8480869,Luke Henman,C,CAR,12,CAN
2018,97,4,4,8480854,Allan McShane,C,MTL,8,CAN
2018,98,4,5,8481026,Ryan O'Reilly,RW,DET,17,USA
2018,99,4,6,8480888,Stanislav Demin,D,VGK,54,USA
2018,100,4,7,8479374,Adam Mascherin,LW,DAL,25,CAN
2018,101,4,8,8480832,Nico Gross,D,NYR,3,CHE
2018,102,4,9,8481061,Jasper Weatherby,C,SJS,28,USA
2018,103,4,10,8480795,Jacob Pivonka,C,NYI,2,USA
2018,104,4,11,8481027,Lenni Killinen,RW,CAR,12,FIN
2018,105,4,12,8481028,Martin Pospisil,C,CGY,20,SVK
2018,106,4,13,8480876,Curtis Douglas,C,DAL,25,CAN
2018,107,4,14,8480981,Joel Hofer,G,STL,19,CAN
2018,108,4,15,8481062,Demetrios Koumontzis,LW,CGY,20,USA
2018,109,4,16,8480837,Tyler Weiss,LW,COL,21,USA
2018,110,4,17,8480886,Xavier Bernard,D,NJD,1,CAN
2018,111,4,18,8481029,Jachym Kondelik,C,NSH,18,DEU
2018,112,4,19,8481030,Jack St. Ivany,D,PHI,4,USA
2018,113,4,20,8480850,Aidan Dudas,C,LAK,26,CAN
2018,114,4,21,8481031,Ivan Prosvetov,G,ARI,53,RUS
2018,115,4,22,8481032,Paul Cotter,C,VGK,54,USA
2018,116,4,23,8480815,Jack Perbix,RW,ANA,24,USA
2018,117,4,24,8480982,Linus Lindstrand Cronholm,D,BUF,7,SWE
2018,118,4,25,8480439,Mac Hollowell,D,TOR,10,CAN
2018,119,4,26,8480838,Curtis Hall,C,BOS,6,USA
2018,120,4,27,8480798,Philipp Kurashev,C,CHI,16,CHE
2018,121,4,28,8481063,Alexander Green,D,TBL,14,USA
2018,122,4,29,8480792,Milos Roman,C,CGY,20,SVK
2018,123,4,30,8480889,Jack Gorniak,LW,MTL,8,USA
2018,124,4,31,8481064,Mitchell Gibson,G,WSH,15,USA
2018,125,5,1,8480983,Miska Kukkonen,D,BUF,7,FIN
2018,126,5,2,8481065,Angus Crookshank,LW,OTT,9,CAN
2018,127,5,3,8480984,Wyatte Wylie,D,PHI,4,USA
2018,128,5,4,8480809,Cole Fonstad,C,MTL,8,CAN
2018,129,5,5,8480985,Justin Almeida,C,PIT,5,CAN
2018,130,5,6,8481066,Toni Utunen,D,VAN,23,FIN
2018,131,5,7,8481056,Spencer Stastney,D,NSH,18,USA
2018,132,5,8,8480986,Lauri Pajuniemi,RW,NYR,3,FIN
2018,133,5,9,8480987,Samuel Houde,C,MTL,8,CAN
2018,134,5,10,8480799,Blade Jenkins,LW,NYI,2,USA
2018,135,5,11,8481067,Brandon Kruse,LW,VGK,54,USA
2018,136,5,12,8481033,Akira Schmid,G,NJD,1,CHE
2018,137,5,13,8480988,Riley Damiani,C,DAL,25,CAN
2018,138,5,14,8481070,Hugh McGing,LW,STL,19,USA
2018,139,5,15,8481034,Mikael Hakkarainen,C,CHI,16,FIN
2018,140,5,16,8479460,Brandon Saigeon,C,COL,21,CAN
2018,141,5,17,8481068,Yegor Sharangovich,C,NJD,1,BLR
2018,142,5,18,8480828,Michael Callahan,D,ARI,53,USA
2018,143,5,19,8481035,Samuel Ersson,G,PHI,4,SWE
2018,144,5,20,8481069,David Hrenak,G,LAK,26,SVK
2018,145,5,21,8480989,Dennis Busby,D,ARI,53,CAN
2018,146,5,22,8481071,Danila Zhuravlyov,D,COL,21,RUS
2018,147,5,23,8481036,Roman Durny,G,ANA,24,SVK
2018,148,5,24,8481037,Simon Johansson,D,MIN,30,SWE
2018,149,5,25,8480820,Filip Kral,D,TOR,10,CZE
2018,150,5,26,8480990,Declan Chisholm,D,WPG,52,CAN
2018,151,5,27,8480991,Vladislav Yeryomenko,D,NSH,18,BLR
2018,152,5,28,8480992,Magnus Chrona,G,TBL,14,SWE
2018,153,5,29,8480852,Giovanni Vallati,D,WPG,52,CAN
2018,154,5,30,8480993,Connor Corcoran,D,VGK,54,CAN
2018,155,5,31,8480994,Damien Giroux,C,MIN,30,CAN
2018,156,6,1,8480995,Pontus Holmberg,RW,TOR,10,SWE
2018,157,6,2,8480867,Kevin Mandolese,G,OTT,9,CAN
2018,158,6,3,8480996,David Tendeck,G,ARI,53,CAN
2018,159,6,4,8481072,Tim Berni,D,CBJ,29,CHE
2018,160,6,5,8480997,Victor Brattstrom,G,DET,17,SWE
2018,161,6,6,8480998,Alex Kannok-Leipert,D,WSH,15,THA
2018,162,6,7,8480868,Alexis Gravel,G,CHI,16,DEU
2018,163,6,8,8481038,Simon Kjellberg,D,NYR,3,USA
2018,164,6,9,8480891,Michael Kesselring,D,EDM,22,USA
2018,165,6,10,8481039,Johan Sodergran,RW,LAK,26,SWE
2018,166,6,11,8481040,Jesper Sellgren,D,CAR,12,SWE
2018,167,6,12,8481041,Mathias Emilio Pettersen,C,CGY,20,NOR
2018,168,6,13,8480999,Dawson Barteaux,D,DAL,25,CAN
2018,169,6,14,8481000,Mathias Laferriere,RW,STL,19,CAN
2018,170,6,15,8481073,Justin Schutz,LW,FLA,13,DEU
2018,171,6,16,8481042,Nikolai Kovalenko,RW,COL,21,USA
2018,172,6,17,8480861,Mitchell Hoelscher,C,NJD,1,CAN
2018,173,6,18,8481001,Veini Vehvilainen,G,CBJ,29,FIN
2018,174,6,19,8481057,Gavin Hain,C,PHI,4,USA
2018,175,6,20,8480857,Jacob Ingham,G,LAK,26,CAN
2018,176,6,21,8481002,Zachary Emond,G,SJS,28,CAN
2018,177,6,22,8481074,Liam Gorman,C,PIT,5,USA
2018,178,6,23,8481003,Hunter Drew,D,ANA,24,CAN
2018,179,6,24,8480409,Shawn Boudrias,RW,MIN,30,CAN
2018,180,6,25,8481075,Peter Diliberatore,D,VGK,54,CAN
2018,181,6,26,8481076,Dustyn McFaul,D,BOS,6,CAN
2018,182,6,27,8481077,John Leonard,LW,SJS,28,USA
2018,183,6,28,8481043,Cole Koepke,LW,TBL,14,USA
2018,184,6,29,8481044,Jared Moe,G,WPG,52,USA
2018,185,6,30,8480864,Xavier Bouchard,D,VGK,54,CAN
2018,186,6,31,8481045,Artyom Manukyan,RW,VAN,23,RUS
2018,187,7,1,8481046,William Worge Kreu,D,BUF,7,SWE
2018,188,7,2,8481078,Jakov Novak,LW,OTT,9,CAN
2018,189,7,3,8480892,Liam Kirk,LW,ARI,53,GBR
2018,190,7,4,8481079,Brett Stapley,C,MTL,8,CAN
2018,191,7,5,8481047,Otto Kivenmaki,C,DET,17,FIN
2018,192,7,6,8481080,Matthew Thiessen,G,VAN,23,CAN
2018,193,7,7,8481004,Josiah Slavin,LW,CHI,16,USA
2018,194,7,8,8481081,Luke Loheit,RW,OTT,9,USA
2018,195,7,9,8481048,Patrik Siikanen,C,EDM,22,FIN
2018,196,7,10,8481049,Christian Krygier,D,NYI,2,USA
2018,197,7,11,8481050,Jacob Kucharski,G,CAR,12,USA
2018,198,7,12,8481005,Dmitry Zavgorodniy,LW,CGY,20,RUS
2018,199,7,13,8479646,Jermaine Loewen,LW,DAL,25,JAM
2018,200,7,14,8481006,Tyler Tucker,D,STL,19,CAN
2018,201,7,15,8481051,Cole Krygier,D,FLA,13,USA
