GEO,Generation status (4),"Highest certificate, diploma or degree (16)",Age (15B),Gender (3),Income statistics (17),Arab[7],Black[5],Chinese[4],Filipino[6],Japanese[12],Korean[11],Latin American[8],Multiple visible minorities[14],Not a visible minority[15],South Asian[3],Southeast Asian[9],Total - Visible minority[1],Total visible minority population[2],"Visible minority, n.i.e.[13]",West Asian[10]
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median after-tax income ($),34800.0,42800.0,40000.0,40800.0,36000.0,32800.0,36800.0,41200.0,44400.0,36400.0,37200.0,42400.0,38400.0,40800.0,33600.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median employment income ($),26400.0,36000.0,40800.0,38000.0,35200.0,29600.0,32000.0,40800.0,44400.0,33200.0,30800.0,41600.0,34800.0,40800.0,25200.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average employment income ($),37720.0,41600.0,51450.0,42360.0,45440.0,41000.0,39040.0,48440.0,51950.0,42680.0,40120.0,49400.0,43400.0,46560.0,38160.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,"Median wages, salaries and commissions ($)",28600.0,37600.0,45200.0,38800.0,37200.0,31600.0,34400.0,42800.0,46000.0,34400.0,33200.0,43200.0,36800.0,42400.0,28800.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Total - Income statistics,148547.0,342224.0,400472.0,260230.0,26376.0,59060.0,161582.0,61305.0,5002432.0,592490.0,98103.0,7300413.0,2294226.0,39363.0,92852.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median total income ($),36133.0,46211.0,43327.0,44982.0,38646.0,34666.0,39694.0,45123.0,49552.0,39415.0,40037.0,47149.0,41927.0,43707.0,35317.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average total income ($),43151.0,50857.0,55078.0,49527.0,47394.0,43554.0,45229.0,53077.0,58103.0,47700.0,47479.0,55435.0,49388.0,50348.0,43982.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median after-tax income ($),34596.0,42648.0,39786.0,40619.0,35218.0,32401.0,36560.0,40784.0,44356.0,36255.0,36921.0,42356.0,38327.0,40201.0,33319.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median employment income ($),25838.0,35727.0,40458.0,37760.0,34116.0,28598.0,31515.0,39993.0,44333.0,32992.0,30177.0,41543.0,34695.0,39651.0,24426.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average employment income ($),37264.0,41380.0,51108.0,42118.0,44161.0,40039.0,38620.0,47707.0,51851.0,42468.0,39570.0,49332.0,43279.0,45509.0,37402.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,"Median wages, salaries and commissions ($)",28050.0,37347.0,44913.0,38574.0,36051.0,30443.0,33895.0,41830.0,45935.0,34192.0,32524.0,43143.0,36691.0,41333.0,28002.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Total - Income statistics,151195.0,346359.0,403955.0,263530.0,27680.0,60934.0,164169.0,63240.0,5010071.0,596828.0,99936.0,7307889.0,2301580.0,40708.0,94788.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median total income ($),36667.0,46589.0,43873.0,45418.0,39754.0,35734.0,40306.0,46077.0,49648.0,39785.0,40763.0,47251.0,42073.0,45093.0,35883.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average total income ($),43729.0,51223.0,55722.0,50073.0,49806.0,45086.0,45971.0,54323.0,58297.0,48140.0,48441.0,55565.0,49572.0,52352.0,45058.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median after-tax income ($),35004.0,42952.0,40214.0,40981.0,36782.0,33199.0,37040.0,41616.0,44444.0,36545.0,37479.0,42444.0,38473.0,41399.0,33881.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median employment income ($),26962.0,36273.0,41142.0,38240.0,36284.0,30602.0,32485.0,41607.0,44467.0,33408.0,31423.0,41657.0,34905.0,41949.0,25974.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average employment income ($),38176.0,41820.0,51792.0,42602.0,46719.0,41961.0,39460.0,49173.0,52049.0,42892.0,40670.0,49468.0,43521.0,47611.0,38918.0
Canada,Total - Generation status,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,"Median wages, salaries and commissions ($)",29150.0,37853.0,45487.0,39026.0,38349.0,32757.0,34905.0,43770.0,46065.0,34608.0,33876.0,43257.0,36909.0,43467.0,29598.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Total - Income statistics,203970.0,291465.0,653235.0,294655.0,31565.0,92390.0,152265.0,76465.0,5119140.0,921690.0,81715.0,8086245.0,2967105.0,32500.0,135185.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median total income ($),42800.0,51600.0,50800.0,48000.0,53200.0,38000.0,47200.0,51200.0,68500.0,45600.0,48800.0,60400.0,47200.0,53200.0,39600.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Average total income ($),61850.0,61000.0,67200.0,54000.0,72000.0,52650.0,59100.0,65900.0,88500.0,62050.0,62400.0,78800.0,61850.0,66700.0,56300.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median after-tax income ($),39600.0,46000.0,45200.0,42400.0,46800.0,35200.0,42000.0,45200.0,57600.0,41200.0,43200.0,52000.0,42400.0,46800.0,36800.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median employment income ($),41600.0,46800.0,54400.0,44400.0,50800.0,37600.0,45600.0,51200.0,65000.0,43200.0,47600.0,57200.0,46000.0,52400.0,36400.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Average employment income ($),59700.0,54950.0,66700.0,49440.0,68700.0,51850.0,56200.0,62800.0,80300.0,58650.0,58750.0,72300.0,58700.0,63350.0,52750.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",45600.0,48800.0,58800.0,45200.0,54000.0,40800.0,47600.0,53600.0,67500.0,45600.0,49200.0,60000.0,48400.0,55200.0,42800.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Total - Income statistics,202266.0,289142.0,651039.0,292564.0,30950.0,90985.0,150725.0,75423.0,5109901.0,917950.0,80372.0,8074867.0,2960848.0,31855.0,133787.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median total income ($),42279.0,51282.0,50566.0,47776.0,51581.0,37646.0,46727.0,50426.0,68429.0,45404.0,48034.0,60342.0,47093.0,52369.0,39262.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Average total income ($),57043.0,60662.0,66858.0,53733.0,69698.0,52039.0,58497.0,64914.0,88264.0,61687.0,61471.0,78617.0,61434.0,65050.0,55461.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median after-tax income ($),39246.0,45764.0,45002.0,42209.0,45684.0,34817.0,41625.0,44548.0,57549.0,41054.0,42467.0,51958.0,42319.0,45904.0,36476.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median employment income ($),40875.0,46364.0,54094.0,44084.0,48946.0,36883.0,45079.0,50361.0,64892.0,42947.0,46614.0,57132.0,45875.0,51096.0,35683.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Average employment income ($),53834.0,54608.0,66374.0,49126.0,66296.0,51076.0,55622.0,61741.0,80029.0,58255.0,57593.0,72115.0,58252.0,61496.0,51968.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",44997.0,48425.0,58586.0,44923.0,52004.0,39904.0,47066.0,52907.0,67394.0,45349.0,47994.0,59960.0,48279.0,54027.0,42107.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Total - Income statistics,205688.0,293807.0,655439.0,296761.0,32192.0,93817.0,153821.0,77521.0,5128396.0,925446.0,83081.0,8097639.0,2973375.0,33158.0,136598.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median total income ($),43321.0,51918.0,51034.0,48224.0,54819.0,38354.0,47673.0,51974.0,68571.0,45796.0,49566.0,60458.0,47307.0,54031.0,39938.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Average total income ($),66657.0,61338.0,67542.0,54267.0,74302.0,53261.0,59703.0,66886.0,88736.0,62413.0,63329.0,78983.0,62266.0,68350.0,57139.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median after-tax income ($),39954.0,46236.0,45398.0,42591.0,47916.0,35583.0,42375.0,45852.0,57651.0,41346.0,43933.0,52042.0,42481.0,47696.0,37124.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Median employment income ($),42325.0,47236.0,54706.0,44716.0,52654.0,38317.0,46121.0,52039.0,65108.0,43453.0,48586.0,57268.0,46125.0,53704.0,37117.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,Average employment income ($),65566.0,55292.0,67026.0,49754.0,71104.0,52624.0,56778.0,63859.0,80571.0,59045.0,59907.0,72485.0,59148.0,65204.0,53532.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Total - Gender,"Median wages, salaries and commissions ($)",46203.0,49175.0,59014.0,45477.0,55996.0,41696.0,48134.0,54293.0,67606.0,45851.0,50406.0,60040.0,48521.0,56373.0,43493.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Total - Income statistics,109375.0,137735.0,311110.0,105570.0,12330.0,41935.0,67600.0,33395.0,2270145.0,472905.0,35960.0,3680285.0,1410145.0,14345.0,67885.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median total income ($),48800.0,52800.0,56000.0,52400.0,67500.0,44000.0,54800.0,57200.0,77000.0,53600.0,54000.0,68000.0,52800.0,58000.0,43200.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Average total income ($),73800.0,64400.0,75200.0,59350.0,93800.0,61150.0,69900.0,76600.0,107600.0,73100.0,68700.0,93700.0,70900.0,75300.0,64100.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median after-tax income ($),43600.0,46400.0,49200.0,45600.0,58400.0,40000.0,47200.0,49200.0,64000.0,47200.0,47200.0,57200.0,46400.0,50400.0,39600.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median employment income ($),49600.0,50800.0,62000.0,50800.0,68500.0,44800.0,54800.0,58800.0,75000.0,52400.0,54400.0,65500.0,53600.0,58400.0,43600.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Average employment income ($),71200.0,60000.0,76000.0,56600.0,91000.0,60000.0,67600.0,73700.0,98600.0,69200.0,66800.0,86700.0,68400.0,73200.0,61350.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,"Median wages, salaries and commissions ($)",55200.0,53200.0,67000.0,51600.0,72500.0,48800.0,57600.0,61600.0,78000.0,56000.0,56400.0,69000.0,56800.0,63200.0,53600.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Total - Income statistics,108412.0,136427.0,309495.0,104435.0,11870.0,41208.0,66680.0,32840.0,2264784.0,470082.0,35055.0,3674433.0,1406270.0,14003.0,67136.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median total income ($),47896.0,52368.0,55654.0,52058.0,64485.0,43275.0,54116.0,55795.0,76850.0,53197.0,52941.0,67883.0,52631.0,56309.0,42581.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Average total income ($),65082.0,63866.0,74626.0,58930.0,89074.0,60303.0,68865.0,74339.0,107144.0,72424.0,67356.0,93346.0,70036.0,72448.0,62633.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median after-tax income ($),42940.0,46088.0,48913.0,45270.0,56485.0,39483.0,46699.0,48059.0,63896.0,46892.0,46491.0,57118.0,46283.0,49300.0,39103.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median employment income ($),48549.0,50217.0,61609.0,50332.0,65037.0,43716.0,54124.0,57635.0,74804.0,51850.0,52984.0,65344.0,53398.0,56404.0,42459.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Average employment income ($),61178.0,59470.0,75454.0,56123.0,85826.0,59014.0,66679.0,71806.0,98119.0,68475.0,65293.0,86337.0,67479.0,70206.0,59985.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,"Median wages, salaries and commissions ($)",54304.0,52638.0,66523.0,51148.0,68671.0,47415.0,56728.0,60541.0,77823.0,55495.0,55308.0,68851.0,56623.0,60206.0,52256.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Total - Income statistics,110347.0,139055.0,312734.0,106717.0,12807.0,42675.0,68533.0,33960.0,2275519.0,475745.0,36888.0,3686146.0,1414031.0,14695.0,68643.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median total income ($),49704.0,53232.0,56346.0,52742.0,70515.0,44725.0,55484.0,58605.0,77150.0,54003.0,55059.0,68117.0,52969.0,59691.0,43819.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Average total income ($),82518.0,64934.0,75774.0,59770.0,98526.0,61997.0,70935.0,78861.0,108056.0,73776.0,70044.0,94054.0,71764.0,78152.0,65567.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median after-tax income ($),44260.0,46712.0,49487.0,45930.0,60315.0,40517.0,47701.0,50341.0,64104.0,47508.0,47909.0,57282.0,46517.0,51500.0,40097.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Median employment income ($),50651.0,51383.0,62391.0,51268.0,71963.0,45884.0,55476.0,59965.0,75196.0,52950.0,55816.0,65656.0,53802.0,60396.0,44741.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,Average employment income ($),81222.0,60530.0,76546.0,57077.0,96174.0,60986.0,68521.0,75594.0,99081.0,69925.0,68307.0,87063.0,69321.0,76194.0,62715.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Men+,"Median wages, salaries and commissions ($)",56096.0,53762.0,67477.0,52052.0,76329.0,50185.0,58472.0,62659.0,78177.0,56505.0,57492.0,69149.0,56977.0,66194.0,54944.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Total - Income statistics,94590.0,153735.0,342125.0,189085.0,19235.0,50450.0,84670.0,43065.0,2848995.0,448785.0,45755.0,4405955.0,1556965.0,18155.0,67305.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Median total income ($),38000.0,50800.0,47200.0,45600.0,46000.0,34000.0,42800.0,48000.0,62400.0,39200.0,45200.0,55600.0,43200.0,50400.0,36800.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Average total income ($),47920.0,58000.0,59900.0,51000.0,57850.0,45480.0,50400.0,57650.0,73300.0,50320.0,57350.0,66400.0,53550.0,59950.0,48400.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Median after-tax income ($),35600.0,46000.0,42400.0,40800.0,41200.0,32000.0,38800.0,43200.0,53200.0,36000.0,40800.0,48400.0,39200.0,44800.0,34400.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Median employment income ($),32000.0,43600.0,48800.0,40400.0,42000.0,32000.0,38800.0,46400.0,58800.0,34800.0,42000.0,51200.0,40000.0,48400.0,30600.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Average employment income ($),44280.0,50360.0,58200.0,45280.0,53950.0,44440.0,46440.0,54150.0,65800.0,46440.0,52500.0,60050.0,49520.0,55600.0,43760.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,"Median wages, salaries and commissions ($)",34800.0,44800.0,52400.0,41600.0,44800.0,34800.0,40800.0,48400.0,60800.0,36400.0,44000.0,53600.0,42000.0,50400.0,34400.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Total - Income statistics,93517.0,151893.0,340459.0,187594.0,18673.0,49432.0,83557.0,42298.0,2843003.0,446702.0,44997.0,4398903.0,1553425.0,17732.0,66334.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Median total income ($),37617.0,50417.0,46892.0,45327.0,44770.0,33397.0,42303.0,47014.0,62284.0,38996.0,44271.0,55519.0,43058.0,48821.0,36238.0
Canada,Total - Generation status,Bachelor’s degree or higher,Total - Age,Women+,Average total income ($),47427.0,57584.0,59460.0,50646.0,56159.0,44429.0,49691.0,56794.0,73066.0,49974.0,56348.0,66254.0,53392.0,58137.0,47650.0
